-0.114,-0.009,-13.531,0.164,-0.066,0.014,0.138,-0.781,-13.311,0.254,0.100,0.009,1.512,21.210,10.804,0.000
-0.089,0.005,-13.418,0.163,-0.068,0.015,0.158,-0.770,-13.414,0.256,0.099,0.013,1.512,21.142,10.804,0.000
-0.113,-0.037,-13.602,0.163,-0.067,0.015,0.114,-0.741,-13.382,0.252,0.101,0.012,1.512,21.149,11.593,0.000
-0.090,0.033,-13.536,0.165,-0.066,0.011,0.159,-0.797,-13.269,0.257,0.108,0.009,1.512,21.162,10.804,0.000
-0.066,-0.065,-13.559,0.161,-0.068,0.018,0.134,-0.758,-13.376,0.256,0.110,0.011,1.512,21.191,10.804,0.000
-0.067,0.073,-13.564,0.165,-0.064,0.016,0.117,-0.794,-13.239,0.252,0.101,0.009,1.512,21.279,11.084,0.000
-0.114,-0.009,-13.457,0.164,-0.063,0.014,0.182,-0.784,-13.230,0.259,0.107,0.009,1.512,21.197,14.480,0.000
-0.113,-0.010,-13.455,0.159,-0.063,0.014,0.159,-0.800,-13.340,0.255,0.109,0.011,1.512,21.269,12.782,0.000
-0.065,0.018,-13.351,0.162,-0.064,0.011,0.183,-0.784,-13.307,0.255,0.106,0.009,1.512,21.350,11.084,0.000
-0.162,0.017,-13.602,0.165,-0.059,0.016,0.184,-0.758,-13.307,0.251,0.108,0.011,1.512,21.285,10.804,0.000
-0.092,0.003,-13.568,0.166,-0.057,0.015,0.163,-0.769,-13.311,0.250,0.111,0.008,1.512,21.363,10.804,0.000
-0.020,0.073,-13.389,0.166,-0.064,0.012,0.157,-0.771,-13.375,0.259,0.110,0.010,1.512,21.285,10.804,0.000
-0.020,0.045,-13.605,0.166,-0.063,0.015,0.161,-0.827,-13.270,0.253,0.110,0.009,1.512,21.367,10.804,0.000
-0.090,0.030,-13.488,0.160,-0.060,0.016,0.113,-0.797,-13.194,0.257,0.111,0.009,1.512,21.327,11.084,0.000
-0.113,0.046,-13.455,0.164,-0.065,0.015,0.160,-0.742,-13.270,0.254,0.110,0.009,1.512,21.301,10.804,0.000
-0.067,0.047,-13.715,0.166,-0.072,0.015,0.112,-0.741,-13.453,0.254,0.103,0.012,1.512,21.285,10.804,0.000
-0.113,-0.007,-13.351,0.165,-0.070,0.012,0.110,-0.771,-13.300,0.259,0.113,0.010,1.512,21.246,10.804,0.000
-0.090,0.005,-13.350,0.166,-0.065,0.012,0.111,-0.770,-13.302,0.259,0.109,0.010,1.512,21.279,10.804,0.000
-0.065,0.075,-13.318,0.165,-0.071,0.009,0.136,-0.815,-13.340,0.253,0.107,0.013,1.512,21.194,10.804,0.000
-0.161,0.073,-13.604,0.163,-0.064,0.014,0.112,-0.826,-13.228,0.258,0.112,0.010,1.512,21.272,10.804,0.000
-0.067,0.046,-13.346,0.167,-0.064,0.015,0.182,-0.813,-13.304,0.257,0.106,0.010,1.512,21.204,10.804,0.000
-0.019,-0.008,-13.459,0.168,-0.071,0.014,0.087,-0.755,-13.263,0.260,0.108,0.011,1.512,21.227,11.763,0.000
-0.043,0.059,-13.459,0.164,-0.062,0.013,0.202,-0.826,-13.262,0.267,0.111,0.007,1.512,21.285,10.804,0.000
-0.043,0.033,-13.422,0.167,-0.067,0.014,0.089,-0.782,-13.230,0.259,0.108,0.009,1.512,21.493,10.804,0.000
-0.114,-0.033,-13.647,0.172,-0.074,0.012,0.068,-0.796,-13.308,0.252,0.103,0.011,1.512,21.285,11.254,0.000
-0.114,0.021,-13.424,0.171,-0.072,0.013,0.043,-0.751,-13.270,0.258,0.104,0.009,1.512,21.272,10.804,0.000
-0.067,0.048,-13.426,0.170,-0.071,0.012,0.090,-0.838,-13.231,0.258,0.108,0.009,1.512,21.269,11.933,0.000
-0.067,0.019,-13.571,0.167,-0.068,0.013,0.088,-0.811,-13.264,0.260,0.108,0.010,1.512,21.220,11.593,0.000
-0.091,-0.022,-13.604,0.169,-0.069,0.016,0.066,-0.823,-13.267,0.260,0.104,0.010,1.512,21.236,10.804,0.000
-0.113,-0.036,-13.496,0.163,-0.067,0.012,0.109,-0.743,-13.300,0.259,0.109,0.012,1.512,21.249,11.254,0.000
-0.114,0.047,-13.457,0.167,-0.067,0.015,0.111,-0.740,-13.303,0.259,0.109,0.009,1.512,21.207,10.804,0.000
-0.112,0.104,-13.353,0.167,-0.074,0.011,0.064,-0.768,-13.302,0.260,0.107,0.010,1.512,21.262,10.804,0.000
-0.113,0.021,-13.349,0.168,-0.074,0.013,0.064,-0.738,-13.230,0.261,0.106,0.009,1.512,21.188,10.804,0.000
-0.113,0.020,-13.422,0.167,-0.070,0.013,0.088,-0.781,-13.267,0.260,0.104,0.009,1.512,21.272,16.347,0.000
-1.240,7.052,9.304,-1.699,-0.122,0.010,-1.197,-9.238,10.301,2.925,-0.099,0.064,1.512,21.136,556.399,0.000
